ds,c011mois,c1259mois,c5ansp,d011mois,d1259mois,d5ansp,casageinc,decageinc,totalcas,totaldeces,letal,attaq
2024-06-16,0.23524124277868397,0.17288722332105974,0.25453833612376425,0.03976894581592992,0.1108861991758174,0.033335690873434555,0.662666802223508,0.18399083586518186,0.662666802223508,0.18399083586518186,27.76521100013161,8.7663018832838e-05
2024-06-23,0.23524124277868397,0.17251973709214102,0.25453833612376425,0.03976894594785911,0.1108861991758174,0.03333569132821806,0.6622993159945892,0.18399083645189457,0.6622993159945892,0.18399083645189457,27.780617012353627,8.761440472979493e-05
2024-06-30,0.23524124277868397,0.17218721023984615,0.25453833612376425,0.03976894598004704,0.1108861991758174,0.03333569111716782,0.6619667891422945,0.18399083627303225,0.6619667891422945,0.18399083627303225,27.79457206779631,8.757041534083305e-05
2024-07-07,0.23524124277868397,0.17188632445895957,0.25453833612376425,0.039768946006827635,0.1108861991758174,0.033335691223496826,0.6616659033614078,0.18399083640614186,0.6616659033614078,0.18399083640614186,27.80721138439023,8.75306116932263e-05
2024-07-14,0.23524124277868397,0.17161406634220006,0.25453833612376425,0.039768946013754386,0.1108861991758174,0.03333569117358762,0.6613936452446483,0.1839908363631594,0.6613936452446483,0.1839908363631594,27.818658024012542,8.749459514865699e-05
2024-07-21,0.23524124277868397,0.17136771118718083,0.25453833612376425,0.039768946019198795,0.1108861991758174,0.0333356911984856,0.6611472900896291,0.18399083639350178,0.6611472900896291,0.18399083639350178,27.829023751811622,8.74620052610671e-05
2024-07-28,0.23524124277868397,0.17114479542146666,0.25453833612376425,0.039768946020682795,0.1108861991758174,0.033335691186699684,0.6609243743239148,0.18399083638319988,0.6609243743239148,0.18399083638319988,27.838409889393358,8.743251612881787e-05
2024-08-04,0.23524124277868397,0.17094308887807017,0.25453833612376425,0.0397689460217912,0.1108861991758174,0.033335691192536474,0.6607226677805185,0.18399083639014507,0.6607226677805185,0.18399083639014507,27.846908447715602,8.740583272706433e-05
2024-08-11,0.23524124277868397,0.17076057342759915,0.25453833612376425,0.03976894602210793,0.1108861991758174,0.03333569118975615,0.6605401523300474,0.1839908363876815,0.6605401523300474,0.1839908363876815,27.854602894109625,8.738168808103973e-05
2024-08-18,0.23524124277868397,0.17059542322032673,0.25453833612376425,0.03976894602233389,0.1108861991758174,0.03333569119112563,0.660375002122775,0.18399083638927693,0.660375002122775,0.18399083638927693,27.861568926418855,8.735984065231419e-05
2024-08-25,0.23524124277868397,0.17044598608358527,0.25453833612376425,0.039768946022401275,0.1108861991758174,0.033335691190470244,0.6602255649860336,0.1839908363886889,0.6602255649860336,0.1839908363886889,27.86787518483642,8.734007187788858e-05
